ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation,subsidiary_one_stock,subsidiary_two_stock
"7897947616288","ACEVITON IMUNIDADE VITAMINA C 1G C/30 CPR EFERV CIMED","E","SUPLEMENTO ALIMENTAR","21,99","22,98","","","","0","0"
"7897947607392","GEL SECATIVO ACNEZIL INCOLOR 10G","E","","15,90","16,75","","","","2","2"
"609963220625","EMULSAO CORPORAL PRINCIPIA EC-01 200ML","E","","44,00","43,99","","","","0","0"
"7899852018256","BATOM VULT HIDRA LIPS VINHO ROSADO 3,6G","E","","19,50","22,29","","","","2","2"
"7896226102955","MAGNEN B6 C/30 CPR REVEST","E","SUPLEMENTO ALIMENTAR","102,23","97,99","","","","0","0"
"3337875594516","SERUM VICHY MINERAL 89 30ML","E","DERMOCOSMETICOS","125,91","109,29","","","","1","1"
"7891317014414","CITTA 20MG C/30 CPR","D","PROPAGADO","78,22","80,49","","","","0","2"
"7896342453115","COTOVELEIRA ELAST PRETA MERCUR TAM G","E","","51,90","39,79","","","","0","0"
"7908615088136","SH DERCOS ANTICASPA DS REFIL 200G","E","DERMOCOSMETICOS","78,21","77,79","","","","1","0"
"7897679601002","FUNCHICOREA PO 3G","E","PROPAGADO","37,62","29,75","","","","2","2"
"7896548197967","AZORGA SOL OFT 5ML","E","02 - Preço Controlado Plugpharma","91,05","93,99","","","","3","1"
"7891024000427","CR DENTAL COLGATE KID TEEN TITANS 60G","E","","11,50","9,65","","","","3","1"
"7891721003042","CLINFAR 10MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","23,82","19,69","","","","0","0"
"7891010256883","ENX BUCAL LISTERINE PROFISSIONAL GENGIVA EXPERT 250ML","E","","37,50","32,49","","","","0","0"
"4005808812875","CR FACIAL NIVEA ANTI ELASTICIDADE F30 Q10 POWER 50G","D","","53,50","45,89","","","","6","2"
"7894916509497","DAFORIN  20MG C/60 CPR","E","02 - Preço Controlado Plugpharma","134,65","118,59","","","","2","5"
"7894916325769","ALLOVITA 50MG/ML SOL CAPILAR 50ML","E","02 - Preço Controlado Plugpharma","51,14","47,76","","","","0","0"
"7898949409625","GEL CICATRIZES E ESTRIAS CICATRICURE 30G","E","","33,90","30,85","","","","2","2"
"7896094928251","PERSUR 5MG C/30CPR","E","01 - Preço Controlado Plugpharma","95,07","85,76","","","","1","0"
"7896676433395","TOBRACIN 3MG/ML SOL OFT 5ML","E","01 - Preço Controlado Plugpharma","22,61","24,29","","","","0","1"
"7896004723365","GN FENOFIBRATO 200MG C/30 CAPS EMS","D","BORA VENDER GENÉRICO 3.0","88,91","78,63","","","","1","0"
"7896004780504","GN RIVAROXABANA 15MG C/30 CPR EMS","E","03 - Preço Controlado Plugpharma","149,88","57,29","","","","1","1"
"7891010249274","TYLENOL 750MG C/4 CPR","D","02 - Preço Controlado Plugpharma","8,97","8,69","","","","-9","-8"
"8429420143760","CR FIRMADOR ISDIN WOMAN REFIRMANTE 150G","E","DERMOCOSMETICOS","117,99","127,19","","","","2","0"
"7891317158224","GESICO DUO 37,5+325MG C/10 CPR","E","02 - Preço Controlado Plugpharma","30,82","34,19","","","","0","0"
"7891350045277","ESM RISQUE MANICORES CREDITA NO BRILHO 8ML","E","","5,99","7,99","","","","3","2"
"7896044995722","DES ROLL ON GIOVANNA BABY VANILLA 50ML","C","","7,90","8,99","","","","0","0"
"7897595901309","PURAN T4 25MCG C/30 CPR","C","PROPAGADO","14,85","14,49","","Leve 3 e pague R$11,98 cada","","7","9"
"7899420506772","ANDES 50MG C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","69,35","69,69","","","","1","2"
"7896523228402","PRES K-MED NETFLIX SEX EDUCATION C/8 UNID","E","","14,19","12,19","","","","1","3"
"7891000342770","LEITE NESTLE NANLAC SUPREME 1 800G","E","LEITE","84,38","93,49","","","","6","7"
"7898941911348","PACK SUPL ALIMENTAR SUSTAGEN KIDS MORANGO 350G","E","LEITE","52,62","55,85","","","","3","2"
"7898133131011","MAXALGINA GTS 20ML","E","SIMILAR PRA VENDER MUITO!","6,99","4,37","","","","44","36"
"7896070600201","AMPLICTIL 4% GTS 20ML","E","02 - Preço Controlado Plugpharma","9,79","10,69","","","","2","2"
"7895296213042","GN CLORIDRATO DE BUPROPIONA 150MG C/30 CPR NOVAQ","D","BORA VENDER GENÉRICO 3.0","65,16","78,48","","","","0","0"
"7891350040074","ESM RISQUE REIVENTE O NORMAL POLITICAMENTE COLORIDA 8ML","E","","7,60","7,99","","","","0","0"
"7897595901033","PURAN T4 100MCG C/30 CPR","C","PROPAGADO","13,98","13,99","","Leve 3 e pague R$11,28 cada","","9","8"
"7896261012332","DIOVAN HCT 320+12,5MG C/28 CPR REVEST","E","03 - Preço Controlado Plugpharma","142,10","137,16","","","","3","1"
"7891150067516","COND SEDA BOMBA COCO 325ML","E","","12,90","15,45","","","","0","0"
"7899706238038","TIN IMEDIA EXCELLENCE NUDES PRETO UNIVERSAL 2U","E","","26,99","35,49","","","","1","0"
"7896115702679","SH TRA LA LA KIDS 2EM1 MENINOS 480ML","E","","14,90","11,99","","","","1","3"
"7891058005566","NOVALGINA 50MG/ML INF SOL 100ML","E","02 - Preço Controlado Plugpharma","43,10","41,09","","","","1","2"
"7891040089963","ESPARADRAPO NEXCARE IMPERMEAVEL BRANCO 25MMX3M","E","","12,90","14,39","","","","2","1"
"3337875660549","CR ANTI-IDADE LA ROCHE-POSAY REDERMIC RETINOL 30ML","E","DERMOCOSMETICOS","317,34","269,29","","","","0","0"
"3662042008443","THEALOZ DUO COLIRIO 10ML","E","PROPAGADO","82,61","86,99","","","","1","1"
"7891058003227","GN APIXABANA 2,5MG C/20CPR","E","01 - Preço Controlado Plugpharma","49,34","49,89","","","","0","0"
"7899706190602","SH DERCOS VICHY SENSI-SCALP 300ML","E","DERMOCOSMETICOS","116,91","105,19","","","","1","1"
"7896226100302","PASALIX C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","64,87","65,49","","","","1","1"
"7891142115775","OXIMAX 400MCG C/30 CAPS+INALADOR","E","02 - Preço Controlado Plugpharma","96,07","84,39","","","","0","0"
"7891350043037","ESM RISQUE DORITOS SOU TOPPING 8ML","E","","6,90","7,99","","","","0","0"
"7891317024277","PRYSMA 2MG C/20 CPR","E","01 - Preço Controlado Plugpharma","73,63","77,19","","","","2","1"
"7896422515894","GN CLORIDRATO DE PAROXETINA 20MG C/30 CPR MEDLEY","B","BORA VENDER GENÉRICO 3.0","19,87","15,49","","","","8","11"
"7891058021702","PHARMATON COMPLEX C/60 CPS MOLES","E","","119,90","95,95","","","","0","1"
"7894916512466","IMENSE 50MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","135,00","136,00","","","","2","1"
"7899095220928","COLIRIO GEOLAB SOL OFT 20ML","B","03 - Preço Controlado Plugpharma","9,94","9,89","","","","4","0"
"7896637029018","INSIT 25MG C/15 CPR","E","02 - Preço Controlado Plugpharma","18,17","19,89","","","","0","4"
"7896004775029","PASSARE 900+100MG C/30 CPR","E","03 - Preço Controlado Plugpharma","134,51","120,78","","","","0","0"
"7894916501095","ITRASPOR 100MG C/4 CAPS DURA","E","02 - Preço Controlado Plugpharma","32,93","36,59","","","","1","1"
"7897129304484","SERUM THERASKIN CLAREADOR KLASSIS TX+ 30G","E","DERMOCOSMETICOS","179,91","173,79","","","","0","0"
"7896070600911","FLAGYL 100MG GEL C/10 APLICADORES 50G","E","PROPAGADO","56,23","55,99","","","","0","0"
"7891317445287","GN LOSARTANA+HIDROCLOROTIAZIDA 50+12,5MG C/30 CPR EURO","C","BORA VENDER GENÉRICO 3.0","19,89","26,29","","","","0","0"
"7891721202810","GN LEVOTIROXINA SODICA 50MCG C/30 CPR MERCK","B","BORA VENDER GENÉRICO 3.0","9,66","9,90","","","","17","9"
"7908615029771","KIT VICHY PROT SOLAR CAPITAL SOLEIL FPS50+GEL LIMP 50G","E","DERMOCOSMETICOS","80,55","59,49","","","","2","0"
"7899547524307","GN BROM GALANTAMINA 8MG C/30 CPS DURA(PRA)","E","02 - Preço Controlado Plugpharma","153,56","99,12","","","","7","3"
"7891010518752","PROT SOLAR SUNDOWN FPS50 350ML","E","","98,90","107,95","","","","2","3"
"7500435231534","CEBION TRIPLA ACAO VITAMINA C+ZINCO+VIT D C/10 CPR EFERV","E","","19,90","18,79","","","","1","1"
"7891142205520","EPIDAC OC SABONETE LIQUIDO C/300ML","E","DERMOCOSMETICOS","88,71","79,89","","","","0","0"
"7891010099725","SAB FACIAL NEUTROGENA DEEP CLEAN SAB LIMPEZA PROFUNDA 80G","E","","16,90","15,69","","","","2","1"
"7891150044562","COND DOVE BABY CABELO CACHEADO 200ML","E","","16,95","14,89","","","","1","1"
"7896006234517","TANDRIFLAN C/30 CPR","E","SIMILAR PRA VENDER MUITO!","25,60","26,69","","","","1","2"
"7898549750127","DISFOR ARTRO LIMAO C/30 SACHE","E","SUPLEMENTO ALIMENTAR","226,29","193,99","","","","0","1"
"7891010248703","KIT PROT SOLAR NEOSTRATA MINESOL OIL CONTROL FPS70 40G","E","DERMOCOSMETICOS","153,81","144,43","","","","3","1"
"7898215153221","WHEY PIRACANJUBA CACAU ZERO LACTOSE 250ML","E","","8,50","9,15","","","","10","5"
"7896637030014","TRATURIL GRANULADO C/2 ENV 8G","C","PROPAGADO","107,17","114,79","","","","1","5"
"7898919412372","HIDRAT CORPORAL MONANGE EXTRA SECA EXTRATO DE OLIVIA 200ML","E","","9,95","8,99","","","","7","4"
"7500435204002","APAR DEPIL GILLETTE VENUS INTIMA C/2 UNID","E","","19,95","19,85","","","","0","0"
"8902220109599","ROSUCOR 20MG C/60 CPR REVEST","E","PROPAGADO","106,92","103,89","","","","1","0"
"7891350033076","DES AERO ADIDAS ADIPOWER MAXIMA PROTECAO 150ML","E","","11,90","13,99","","Leve 2 e pague R$10,99 cada","","0","0"
"7908615000244","CR HIDRAT LA ROCHE POSAY CICAPLAST BAUME B5 40ML","D","DERMOCOSMETICOS","89,91","76,19","","","","2","4"
"7896658008559","MIRTAX 10MG C/15 CPR","E","02 - Preço Controlado Plugpharma","16,00","15,09","","","","0","0"
"7896321017666","GUMMMY HAIR VITAMIN TUTTI-FRUTTI C/60 GOMAS","E","SUPLEMENTO ALIMENTAR","139,90","99,90","","","","2","1"
"7908458322497","OLEO SALON LINE SOS CACHO 10EM1 MULTIBENEFICIOS 100ML","E","","32,90","24,89","","","","3","3"
"7896255716956","SYNTHROID 50MCG C/30 CPR","E","PROPAGADO","42,63","41,15","","","","4","3"
"7896094927551","ALEKTOS 20MG C/20 CPR","D","01 - Preço Controlado Plugpharma","64,05","59,49","","","","1","4"
"7891033524181","KIT EUDORA SIAGE SH 250ML+COND HIDRAT MICELAR 200ML","E","","72,90","86,14","","","","1","0"
"7896006221043","TESS 2+0,035MG C/21 CPR","D","01 - Preço Controlado Plugpharma","22,56","19,81","","","","2","3"
"7896548112908","TOBRADEX SOL OFT 5ML","E","03 - Preço Controlado Plugpharma","41,06","38,79","","","","4","3"
"7891142204288","SAB LIQ HYDRAPORIN AI PELE SECA MANTECORP 200ML","E","DERMOCOSMETICOS","99,81","81,79","","","","0","0"
"7896004701233","GN BROMOPRIDA 4MG 20ML GTS EMS","D","BORA VENDER GENÉRICO 3.0","13,69","6,79","","","","5","6"
"7891150087484","SORVETE KIBON SPOTIFY CORNETTO 62G","E","","11,00","12,00","","","","0","0"
"7896261016248","GALVUS MET 50+500MG C/56 CAPS","E","PROPAGADO","242,02","243,81","","","","0","0"
"7898582380572","ADORLAN 50MG C/20 CPR","E","02 - Preço Controlado Plugpharma","206,49","172,15","","","","1","1"
"7896014125241","TIN NUTRISSE PRETO ONIX 10","E","","18,90","25,69","","","","1","1"
"7891350040494","ESM RISQUE NOVA COR SE SOLTA NO BLUES 8ML","E","","4,60","6,99","","","","0","3"
"7891317010744","GN DEXAMETASONA+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA 1+2ML INJ CX C/3","E","BORA VENDER GENÉRICO 3.0","22,90","25,69","","","","0","2"
"7613036671927","LEITE NESTLE NAN SENSITIVE 800G","E","LEITE","129,00","128,95","","","","0","1"
"7899706187213","REFIL GEL LIMPEZA EFFACLAR ALTA TOLERANCIA REFIL 240G","E","DERMOCOSMETICOS","78,93","63,59","","","","1","2"
"7898430194115","NASOAR XT 0,9% REFIL C/15 ENV","E","","76,19","56,35","","","","0","1"
"8903855083421","OLMECOR TRIPLO 40+10+12,5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","133,88","143,39","","","","0","1"
"7896004708867","GN CLORTALIDONA 50MG C/30 CPR GERMED","E","BORA VENDER GENÉRICO 3.0","21,75","20,34","","","","0","0"
"7896658027604","DIVENA 40MG C/30 CPR REVEST","D","02 - Preço Controlado Plugpharma","59,08","61,29","","","","1","1"
"7896512937988","SAB LIQ PHEBO AMAZONIAN 320ML","E","","25,99","19,49","","","","1","0"
"7898636190522","CR PERNA GOICOECHEA EFEITO REAFIRMANTE COLAGENO 350G","E","","47,99","46,45","","","","1","0"
"7896046704322","SPRAY HAIR CHARMING FIXA SOLTO 400ML","E","","32,90","45,85","","","","0","0"
"7896637024020","INIBINA 10MG C/30 CPR","E","PROPAGADO","137,91","144,59","","","","1","1"
"7899470802565","BUSCOPLEX COMPOSTO 20ML","E","03 - Preço Controlado Plugpharma","16,28","14,59","","","","1","1"
"7896714275451","ENX BUCAL CEPACOL MENTA INTENSE 500ML","E","","16,55","12,99","","","","2","2"
"7896000625779","CHUP SUPER VENTILADA ORTODONTICA ROSA N2 KUKA","E","","21,90","19,85","","","","1","1"
"7896007549269","FR HUGGIES TRIPLA PROTECAO G HIPER C/78 UNID","E","","91,50","110,25","","","","1","3"
"7891000349779","KIT KAT NESTLE COOKIES & CREAM 34,6G","E","","4,50","5,85","","","","39","22"
"7894916208833","TROPINAL SOL ORAL GTS 15ML","E","02 - Preço Controlado Plugpharma","24,50","25,99","","","","2","2"
"7896094917408","OFOLATO C/90 CPR","E","","168,41","171,99","","","","0","3"
"7896714203492","FLUXON 75MG C/30 CPR","E","03 - Preço Controlado Plugpharma","17,60","17,74","","","","1","1"
"7896009498459","ADVIL 400MG C/20 CAPS","E","03 - Preço Controlado Plugpharma","46,68","45,29","","","","3","2"
"7891033535057","COND EUDORA SIAGE LISO INTENSO BLOQUEIO DO FRIZZ 200ML","D","","52,90","50,65","","","","1","2"
"7896331701104","ANTI MAIS SEPTICO HERTZ SPRAY 50ML","E","02 - Preço Controlado Plugpharma","21,77","17,49","","","","2","3"
"7891024034941","SAB PROTEX SUAVE 85G","E","","3,99","3,55","","","","6","3"
"7891150068094","SORVETE KIBON MAGNUM VEGANO PICOLE 69G","E","","16,00","16,00","","","","0","1"
"7896015518479","SAL DE FRUTA ENO LIMAO C/2 ENV","E","PROPAGADO","4,18","3,99","","Leve 6 e pague R$2,66 cada","","46","30"
"7612412546002","ESC DENT CURAPROX 5460 ULTRA SOFT C/1 UNID","D","","42,90","35,19","","","","3","2"
"7896658001765","ANTUX 30MG/ML SOL ORAL MEL/LIMAO 20ML","E","02 - Preço Controlado Plugpharma","52,70","48,59","","","","0","1"
"7897460400517","VALERIANE C/20 DRAG","E","02 - Preço Controlado Plugpharma","86,25","86,69","","","","1","0"
"7896004726151","GN TOBRAMICINA 3MG/ML SOL OFT 5ML GERMED","C","BORA VENDER GENÉRICO 3.0","18,92","14,59","","","","0","1"
"7896235353270","LEITE DE COLONIA FINAL FANTASTIC 200ML","E","","10,50","8,59","","","","1","1"
"7896422524629","GN ALBENDAZOL 400MG C/3 CPR MEDLEY","D","BORA VENDER GENÉRICO 3.0","12,40","8,29","","","","2","5"
"7896094907119","MARACUGINA PI 420MG C/20 CPR","D","02 - Preço Controlado Plugpharma","34,34","30,99","","","","2","2"
"7891150096578","HIDRAT FACIAL DOVE REGENERATIVE NOTURNO 50G","E","","86,50","92,45","","","","2","2"
"7908785412250","ESM COLORAMA NUDE DA SUA COR NUDE 2.0 8ML","D","","7,90","6,35","","","","2","2"
"7898560665097","THIOCTACID HR 600MG C/30 CPR REVEST","E","PROPAGADO","179,22","167,19","","","","2","-1"
"7891150081628","SH CLEAR MEN ANTICOCEIRA JOJOBA E MELALEUCA 400ML","C","","27,99","22,89","","","","2","1"
"7896046383008","RENU SENSITIVE 355ML+120ML+EST","E","PROPAGADO","62,09","72,59","","","","0","0"
"7891350040050","ESM RISQUE REIVENTE O NORMAL COMIGO NINGUEM COBRE 8ML","E","","7,60","7,99","","","","0","0"
"7891317014261","ATRACE 37,5+325MG C/10 CPR REVEST","E","01 - Preço Controlado Plugpharma","30,82","32,09","","","","1","1"
"7891158104060","SOF D 7000UI C/8 CAPS MOLE","E","02 - Preço Controlado Plugpharma","30,28","30,79","","","","1","1"
"4005900878137","DES NIVEA AERO DEEP BEAT 150ML","E","","15,50","12,65","","","","0","0"
"7896094921153","ADDERA CAL 1.000UI C/30 CPR REVEST","E","SUPLEMENTO ALIMENTAR","83,69","93,79","","","","0","0"
"7896000622815","CHUP KUKA TAM 2 REF 2281","E","","19,90","17,95","","","","1","2"
"7898903925505","LENCO DEPILATORIO DEPI ROLL BRANCO","E","","6,99","7,95","","","","1","2"
"7897076910929","GN CINARIZINA 75MG C/30 CPR (RANBAXY)","E","BORA VENDER GENÉRICO 3.0","18,24","15,24","","","","3","4"
"7896306623660","CHCOLATE TRENTO SPECIALE AVELA CHOCOLATE BRANCO 40G","E","","3,10","3,15","","","","0","0"
"7891721029974","CONCOR ANLO 5+5MG C/30 CPR","E","01 - Preço Controlado Plugpharma","81,18","82,49","","","","1","3"
"7891142115126","ALIVIUM 600MG C/10 CAPS MOLES","E","02 - Preço Controlado Plugpharma","41,12","41,59","","","","2","2"
"7798140253365","MASC FACIAL ASEPXIA MASC PURIFICANTE CARVAO DETOX 30G","E","","21,90","26,19","","","","0","1"
"7702018913664","DES GEL MAN GILLETTE INVISIBLE COOL WAVE 82G","D","","31,90","27,89","","","","4","4"
"7899706254373","SH DERCOS REFIL ENERGIZANTE ANTIQUEDA VICHY 200ML","E","DERMOCOSMETICOS","79,11","66,89","","","","1","2"
"7898636192571","LAKESIAPRO 1% CR 20G","E","02 - Preço Controlado Plugpharma","30,81","27,79","","","","0","0"
"7895296447249","GN CLORIDRATO DE DONEPEZILA 5MG C/30 CPR NOVAQ","E","02 - Preço Controlado Plugpharma","135,92","105,92","","","","0","0"
"7896226105208","CALDE K2 C/30 CPR REVEST","E","SUPLEMENTO ALIMENTAR","100,59","116,49","","","","1","0"
"7896181922544","GN RISEDRONATO SODICO 35MG C/4 CPR BIO","E","02 - Preço Controlado Plugpharma","83,82","60,29","","","","2","0"
"7896094207523","EGIDE 50MG C/60 CPR REVEST","E","02 - Preço Controlado Plugpharma","92,65","94,09","","","","0","0"
"7896000625762","CHUP SUPER VENTILADA AZUL ORTODONTICA N2 KUKA","E","","21,90","19,85","","","","2","1"
"7896422511865","GN CLONAZEPAM 2,5 MG/ML GTS 20ML MEDLEY","B","BORA VENDER GENÉRICO 3.0","7,92","6,59","","","","4","3"
"7896009498244","ADVIPRO 11,6MG GEL 30GR","E","PROPAGADO","19,75","10,99","","","","0","0"
"7897947615441","LAVITAN PRIMULA FEMME C/60 CAPS","E","","37,49","28,07","","","","0","2"
"7896094208353","COGLIVE 24MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","184,14","184,89","","","","0","2"
"7891150060142","SAB LIQ LUX ORQUID NEGRA 250ML","E","","7,50","7,89","","","","3","2"
"7702018951185","ESPUMA BARBEAR GILETE PRESTOBARBA PELE SENSIVEL 150G","C","","20,99","21,19","","","","2","3"
"7891024100431","CR DENTAL COLGATE SENSITIVE PRO ALIVIO REPARA ESMALTE 110G","E","","18,50","12,99","","","","3","1"
"7896658048173","ZOLFEST SPRAY 2,5 MG 12ML","E","02 - Preço Controlado Plugpharma","87,23","86,23","","","","1","0"
"7896658011276","PRELONE 11MG/ML SOL ORAL GTS CEREJA 20ML","E","PROPAGADO","33,96","35,59","","","","2","1"
"7891058020323","INSULINA TOUJEO 300 U/1,5 ML CANETA SOLOSTAR","E","03 - Preço Controlado Plugpharma","242,54","211,29","","","","1","1"
"7899547503913","GN ALOPURINOL 300MG C/30 CAPS PRATI","E","BORA VENDER GENÉRICO 3.0","26,71","16,92","","","","0","2"
"7899026423329","ESM COLORAMA BATIDA DE COCO 8ML","C","","4,90","7,05","","","","3","2"
"7896094922143","VENALOT C/60 CPR","E","PROPAGADO","110,50","109,23","","","","2","1"
"7891150099852","CR PENTEAR SEDA GLYCOL+VITA C 300ML","E","","11,90","10,49","","","","3","3"
"7791969016012","DES AERO NIVEA FRESH NATURAL 150ML","D","LEVE E PAGUE PERFUMARIA","12,99","12,65","","","","3","1"
"7891317473648","GN LAMOTRIGINA 25MG C/30 CPR EURO","C","BORA VENDER GENÉRICO 3.0","24,98","11,99","","","","4","2"
"7896015520045","CR DENTAL SENSODYNE BRANQUEADOR EXTRA FRESH 90G","E","","16,90","14,89","","","","1","3"
"8429420215504","LOCAO HIDRAT ISDIN UREADIN 10 100ML","E","DERMOCOSMETICOS","31,41","35,39","","","","1","1"
"7899095202559","DUODEX 3,5+1MG SOL OFT 5ML","E","02 - Preço Controlado Plugpharma","27,56","28,39","","","","1","2"
"7896235353973","SAB LIQ MONANGE FLOR DE LAVANDA 240ML","E","","9,90","10,95","","Leve 2 e pague R$6,79 cada","","2","1"
"7896004708003","GN PREDNISONA 5 MG C/20 CPR GERMED","C","03 - Preço Controlado Plugpharma","11,09","6,49","","","","1","3"
"7891317000066","GN GLIMEPIRIDA 2MG C/30 CPR EURO","E","BORA VENDER GENÉRICO 3.0","18,71","12,09","","","","1","0"
"7899420501531","VITA COLIN C/30 SACHES (SUPERA0","E","","112,76","94,89","","","","0","0"
"7897211100406","LUBRIFICANTE KY ULTRAGEL HOT GEL 50G","E","","33,90","39,35","","","","0","1"
"7509546653402","CR DENTAL COLGATE SENSITIVE PRO ALIVIO IMEDIATO 140G","E","","17,90","15,99","","","","3","3"
"7896004772301","COMPLEXO B C/100 CPR REVEST","D","01 - Preço Controlado Plugpharma","39,75","24,69","","","","6","5"
"7891150055162","SH DOVE NUT OLEO MICELAR 400ML","E","","22,90","20,89","","","","2","2"
"7896006299721","XANTINON CAPSGEL X 20","D","PROPAGADO","12,64","14,99","","Leve 2 e pague R$12,90 cada","","1","3"
"7899551307743","GN PARACETAMOL+CODEINA 500MG+30MG C/36CPS","E","02 - Preço Controlado Plugpharma","40,40","28,19","","","","0","2"
"7896004706955","GN CAPTOPRIL 50MG C/30 CPR GERMED","E","BORA VENDER GENÉRICO 3.0","19,89","15,29","","","","0","2"
"7896672202902","CLENIL HFA 250MCG SPRAY C/200 DOSES","C","PROPAGADO","58,90","53,99","","","","1","2"
"7500435146937","MASC PANTENE MISTURINHA 270ML","E","","19,90","24,65","","","","0","0"
"7897851221608","TECNOFER 14MG CPR EFERV C/30","E","","98,96","62,59","","","","1","0"
"7896112407881","DTN-FOL C/90 CAPS MOLE","E","PROPAGADO","130,25","143,89","","","","1","1"
"7896112126485","GN METFORMINA 850MG C/30 CPR TEUTO","B","BORA VENDER GENÉRICO 3.0","9,98","6,49","","","","0","1"
"7891721026676","CONCOR HCT 10+25MG C/30 CPR","E","02 - Preço Controlado Plugpharma","121,16","122,39","","","","1","1"
