ean,name,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7891317121198","Olmesartana Medoxomila 20mg Eurofarma 30 Comprimidos Revestidos","23,39","27,19","",""
"7891317121235","Olmesartana Medoxomila 40mg Eurofarma 30 Comprimidos Revestidos","22,49","32,39","",""
"7891317121945","Vartaz 80mg 30 Comprimidos Revestidos","45,19","52,59","",""
"7891317121983","Vartaz 160mg 30 Comprimidos Revestidos","43,29","52,79","",""
"7891317122027","Vartaz 320mg 30 Comprimidos Revestidos","49,79","52,99","",""
"7891317123543","Ésio 20mg 28 Comprimidos Revestidos de Liberação Retardada","79,59","86,49","",""
"7891317123604","Ésio 40mg 28 Comprimidos Revestidos de Liberação Retardada","149,89","149,99","",""
"7891317123956","Olmesartana Medoxomila 20mg + Hidroclorotiazida 12,5mg Eurofarma 30 Comprimidos Revestidos","22,39","35,19","",""
"7891317123994","Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg Eurofarma 30 Comprimidos Revestidos","26,29","37,59","",""
"7891317124038","Olmesartana Medoxomila 40mg + Hidroclorotiazida 25mg Eurofarma 30 Comprimidos Revestidos","26,39","42,19","",""
"7891317124182","Holmes H 20mg + 12,5mg 30 Comprimidos","65,49","68,19","",""
"7891317124236","Holmes H 40mg + 25mg 30 Comprimidos","70,09","72,99","",""
"7891317124281","Holmes H 40mg + 12,5mg 30 Comprimidos","72,39","74,99","",""
"7891317124458","Praiva 400mg 7 Comprimidos","198,19","189,98","",""
"7891317124465","Praiva 400mg 5 Comprimidos","145,99","144,00","",""
"7891317124472","Cloridrato de Moxifloxacino 400mg Eurofarma 5 Comprimidos Revestidos","111,15","79,49","",""
"7891317124489","Cloridrato de Moxifloxacino 400mg Eurofarma 7 Comprimidos Revestidos","84,89","46,59","",""
"7891317125615","Prysma 1mg 20 Comprimidos Revestidos","119,69","122,98","",""
"7891317127404","Indapamida 1,5mg Eurofarma 30 Comprimidos Revestidos de Liberação Prolongada","8,39","13,59","",""
"7891317127428","Indapamida 1,5mg Eurofarma 60 Comprimidos Revestidos de Liberação Prolongada","45,19","45,19","",""
"7891317127725","Tadalafila 5mg Eurofarma 30 Comprimidos Revestidos","25,69","26,08","",""
"7891317127800","Tadalafila 20mg Eurofarma 4 Comprimidos Revestidos","6,86","26,29","",""
"7891317129781","Tada Diario 5mg 30 Comprimidos","189,39","189,99","",""
"7891317132392","Lugano 12mcg + 250mcg 60 Cápsulas","90,29","88,99","",""
"7891317132453","Lugano 12mcg + 250mcg 60 Cápsulas + Inalador","94,59","115,98","",""
"7891317133634","Dicloridrato de Pramipexol 0,375mg Eurofarma 30 Comprimidos de Liberação Prolongada","74,59","","",""
"7891317133689","Dicloridrato de Pramipexol 0,750mg Eurofarma 30 Comprimidos de Liberação Prolongada","103,39","","",""
"7891317133948","Pisa 0,375mg 30 Comprimidos de Liberação Prolongada","81,99","83,99","",""
"7891317134006","Pisa 0,750mg 30 Comprimidos de Liberação Prolongada","157,39","161,99","",""
"7891317134068","Pisa 1,5mg 30 Comprimidos de Liberação Prolongada","307,69","","",""
"7891317134303","Hemifumarato de Quetiapina 50mg Eurofarma 30 Comprimidos Revestidos de Liberação Prolongada","83,69","106,00","",""
"7891317134334","Quet XR 50mg 30 Comprimidos","137,09","138,49","",""
"7891317136468","Crevagin 30mg/g + 20mg/g Creme Vaginal 40g + 7 Aplicadores Descartáveis","44,79","46,79","",""
"7891317137359","Celecoxibe 200mg Eurofarma 10 Cápsulas","19,89","27,39","",""
"7891317137557","Coques 200mg 10 Cápsulas Duras","40,49","42,19","",""
"7891317139384","Pregabalina 75mg Eurofarma 30 Cápsulas Duras","49,76","","",""
"7891317139469","Pregabalina 150mg Eurofarma 30 Cápsulas","25,49","","",""
"7891317139544","Limiar 75mg 30 Cápsulas Duras","60,69","60,39","",""
"7891317139629","Limiar 150mg 30 Cápsulas Duras","91,09","89,99","",""
"7891317140458","Dienogeste 2mg Eurofarma 30 Comprimidos Revestidos","26,99","31,99","",""
"7891317140533","Pietra ED 2mg 30 Comprimidos","56,99","59,39","",""
"7891317140779","Pitavastatina Cálcica 2mg Eurofarma 30 Comprimidos Revestidos","63,24","73,99","",""
"7891317140854","Montelucaste de Sódio 10mg Eurofarma 30 Comprimidos Revestidos","24,59","36,19","",""
"7891317140885","Piemonte 10mg 30 Comprimidos Revestidos","56,19","64,19","",""
"7891317141967","Dipropionato de Betametasona 5mg/ml + Fosfato Dissódico de Betametasona 2mg/ml Eurofarma Suspensão Injetável 1 Ampola 1ml","9,89","9,39","",""
"7891317143046","Cloridrato de Propafenona 300mg Eurofarma 30 Comprimidos Revestidos","36,90","","",""
"7891317143084","Tuntá 300mg 30 Comprimidos Revestidos","76,39","91,49","",""
"7891317154301","Piemonte 4mg Sem Sabor 30 Sachês Granulados","64,19","67,19","",""
"7891317154332","Montelucaste de Sódio 4mg Eurofarma Granulado 30 Sachês","70,69","","",""
"7891317154721","Acetato de Clormadinona 2mg + Etinilestradiol 0,03mg Eurofarma 21 Comprimidos Revestidos","22,99","25,39","",""
"7891317155056","Rosuvastatina Cálcica 5mg 30 Comprimidos Eurofarma Genérico","","19,69","",""
"7891317155131","Rosuvastatina Cálcica 10mg Frasco 30 comprimidos Eurofarma Genérico","","28,39","",""
"7891317155216","Rosuvastatina 20mg Frasco 30 comprimidos Eufofarma Genérico","","37,19","",""
"7891317158224","Gésico Duo 37,5/25mg 10 Comprimidos","34,19","33,59","",""
"7891317158255","Gésico Duo 37,5/25mg 20 Comprimidos","58,79","56,39","",""
"7891317158408","Cloridrato de Tramadol 37,5mg + Paracetamol 325mg Eurofarma 10 Comprimidos Revestidos","21,69","21,39","",""
"7891317158439","Cloridrato de Tramadol 37,5mg + Paracetamol 325mg Eurofarma 20 Comprimidos Revestidos","25,09","39,19","",""
"7891317160920","Cloridrato de Fluoxetina 20mg 28 cápsulas Eurofarma Genérico","","16,39","",""
"7891317172657","Nitazoxanida 20mg/ml Pó para Suspensão Oral 45ml + Seringa Dosadora Eurofarma Genérico","","13,09","",""
"7891317172664","Nitazoxanida 20mg/ml Pó para Suspensão Oral 100ml + Seringa Dosadora Eurofarma Genérico","","27,39","",""
"7891317172732","Azox Nitazoxanida 20mg/ml Pó para Suspensão Oral 45ml + Seringa Dosadora","","28,39","",""
"7891317172749","Azox Nitazoxanida 20mg/ml Pó para Suspensão Oral 100ml + Seringa Dosadora","","57,79","",""
"7891317177645","Primera 20 0,150mg + 0,020mg 21 Comprimidos","35,39","36,39","",""
"7891317177652","Primera 20 0,150mg + 0,020mg 63 Comprimidos","69,62","85,49","",""
"7891317177676","Primera 30 0,150mg + 0,030mg 21 Comprimidos","33,99","38,59","",""
"7891317177683","Primera 30 0,150mg + 0,030mg 63 Comprimidos","68,48","77,49","",""
"7891317180539","Desogestrel 75mcg Eurofarma 28 Comprimidos Revestidos","13,79","13,09","",""
"7891317180553","Desogestrel 75mcg Eurofarma 84 Comprimidos Revestidos","18,69","34,19","",""
"7891317180621","Mamades 75mcg 28 Comprimidos","36,99","38,79","",""
"7891317181604","Filinar G 5mg/ml xpe fr 120 ml+copo med","25,79","29,29","",""
"7891317181611","Filinar G 10mg/ml xpe fr 120 ml+copo med","35,19","38,79","",""
"7891317191658","Foritus 500mg 14 Comprimidos","47,19","49,79","",""
"7891317191665","Esc 20mg/ml Solução Gotas 15ml","83,29","89,99","",""
"7891317191672","Pergo Dicloridrato de Hidroxizina 2mg/ml Solução Oral 120ml","","45,19","",""
"7891317191689","Quet 25mg 30 Comprimidos","46,49","48,19","",""
"7891317191696","Quet 100mg 30 Comprimidos","119,79","120,99","",""
"7891317191740","Oxalato de Escitalopram 20mg/ml Solução Oral 15ml Eurofarma Genérico","","62,99","",""
"7891317191757","Itraconazol 100mg Eurofarma 4 Cápsulas Duras","20,29","18,49","",""
"7891317191771","Hemifumarato de Quetiapina 25mg 30 comprimidos Eurofarma Genérico","","29,09","",""
"7891317191788","Hemifumarato de Quetiapina 100mg 30 comprimidos Eurofarma Genérico","","61,99","",""
"7891317191795","Hemifumarato de Quetiapina 200mg 30 comprimidos Eurofarma Genérico","","110,00","",""
"7891317192792","Sinot Clav 400mg + 57mg Suspensão Oral 70ml","137,49","142,49","",""
"7891317192822","Paracetamol 500mg + Fosfato de Codeína 30mg Eurofarma 36 Comprimidos","29,82","","",""
"7891317193164","Itraconazol 100mg Eurofarma 15 Cápsulas Duras","33,59","49,99","",""
"7891317197483","Don 5mg 30 Comprimidos","82,99","87,99","",""
"7891317197506","Don 10mg 30 Comprimidos","85,09","87,99","",""
"7891317411909","Percof 6mg/ml Xarope 120ml + Copo Medidor","39,69","41,79","",""
"7891317411923","Proflam 100mg 12 Comprimidos Revestidos","68,99","70,99","",""
"7891317412531","Trok-N Creme Dermatológico 10g","19,19","19,89","",""
"7891317412555","Pomada Trok-N Bisnaga 10g","18,59","18,89","",""
"7891317412661","Proflam 15mg/g Creme 30g","46,39","","",""
"7891317412692","Astro 600mg Suspensão Oral 15ml","44,69","49,79","",""
"7891317412708","Astro 500mg 3 Comprimidos","21,89","23,19","",""
"7891317414139","Levofloxacino 500mg Eurofarma 7 Comprimidos","33,29","29,60","",""
"7891317414221","Levofloxacino 500mg Eurofarma 10 Comprimidos","68,19","105,49","",""
"7891317420338","Cloridrato de Paroxetina 20mg Eurofarma 30 Comprimidos Revestidos","18,19","18,19","",""
"7891317420833","Astro 500mg 2 Comprimidos","15,59","15,59","",""
"7891317420840","Astro 500mg 5 Comprimidos","34,69","40,19","",""
"7891317421526","Pondera 10mg 20 Comprimidos","58,29","61,59","",""
"7891317421557","Pondera 15mg 20 Comprimidos","59,49","63,59","",""
"7891317421595","Pondera 25mg 20 Comprimidos","130,89","126,00","",""
"7891317421618","Pondera 40mg 20 Comprimidos","262,99","260,00","",""
"7891317421748","Sinot Clav 875mg + 125mg 14 Comprimidos","97,39","109,50","",""
"7891317421755","Sinot Clav 875mg + 125mg 20 Comprimidos","139,99","141,48","",""
"7891317421823","Glimepirida 4mg Eurofarma 30 Comprimidos","12,19","13,79","",""
"7891317421861","Meloxicam 7,5mg Eurofarma 10 Comprimidos","10,59","10,59","",""
"7891317421991","Azitromicina 500mg Eurofarma 3 Comprimidos","18,85","13,49","",""
"7891317422028","Nimesulida 100mg Eurofarma 12 Comprimidos","3,09","3,19","",""
"7891317422042","Amoxicilina + Clavulanato de Potássio  875mg + 125mg  Eurofarma 14 Comprimidos","55,26","78,99","",""
"7891317424565","Meloxicam 15mg/1,5ml Eurofarma Solução Injetável 5 Ampolas de 1,5ml","30,29","29,89","",""
"7891317425869","Zart 50mg 30 Comprimidos Revestidos","8,19","10,99","",""
"7891317427542","Losartana Potássica 50mg Eurofarma 30 Comprimidos Revestidos","4,12","","",""
"7891317430146","Cloridrato de Nortriptilina 25mg 30 cápsulas Eurofarma Genérico","","19,39","",""
"7891317430368","Cloridrato de Venlafaxina 75mg Eurofarma 30 Comprimidos","40,79","46,59","",""
"7891317431334","Espironolact 50mg Eurofarma 30 Comprimidos","18,51","16,29","",""
"7891317431358","Espironolactona 25mg Eurofarma 30 Comprimidos","10,99","10,99","",""
"7891317432362","Musculare 10mg 15 Comprimidos Revestidos","18,69","21,39","",""
"7891317432386","Musculare 10mg 30 Comprimidos Revestidos","41,99","41,79","",""
"7891317432447","Musculare 5mg 15 Comprimidos Revestidos","16,89","18,69","",""
"7891317432461","Musculare 5mg 30 Comprimidos Revestidos","33,19","37,59","",""
"7891317433642","Cloridrato de Ciclobenzaprina 10mg Eurofarma 30 Comprimidos","11,26","17,09","",""
"7891317433673","Cloridrato de Ciclobenzaprina 5mg Eurofarma 30 Comprimidos","15,89","15,49","",""
"7891317434328","Topiramato 25mg Eurofarma 60 Comprimidos","26,79","62,59","",""
"7891317434335","Topiramato 50mg Eurofarma 60 Comprimidos","27,99","50,39","",""
"7891317434342","Topiramato 100mg Eurofarma 60 Comprimidos","42,29","","",""
"7891317435431","Sinot 875mg 14 Comprimidos Revestidos","50,59","48,79","",""
"7891317435462","Sinot 400mg Suspensão Oral 100ml + Seringa Dosadora","37,69","37,39","",""
"7891317435943","Cilostazol 100mg Eurofarma 30 Comprimidos","19,79","19,29","",""
"7891317436148","Astro 900mg Suspensão Oral 22,5ml","72,99","69,99","",""
"7891317438937","Bup Cloridrato de Bupropiona 150mg 30 comprimidos","","132,49","",""
"7891317438944","Bup Cloridrato de Bupropiona 150mg 60 comprimidos","","246,98","",""
"7891317438975","Melocox 15mg Solução Injetável 5 Ampolas 1,5ml Cada","39,09","49,19","",""
"7891317443375","Amato 25mg 60 Comprimidos Revestidos","51,69","54,99","",""
"7891317443382","Amato 50mg 60 Comprimidos Revestidos","100,09","105,49","",""
"7891317443399","Amato 100mg 60 Comprimidos Revestidos","200,39","208,98","",""
"7891317444747","Atenolol 100mg + Clortalidona 25mg Eurofarma 30 Comprimidos","13,39","","",""
"7891317444921","Azitromicina 500mg Eurofarma 5 Comprimidos","31,55","","",""
"7891317445287","Losartana Potássica 50mg + Hidroclorotiazida 12,5mg Eurofarma 30 Comprimidos Revestidos","26,29","13,69","",""
"7891317445294","Losartana Potássica 100mg + Hidroclorotiazida 25mg 30 comprimidos Eurofarma Genérico","","65,39","",""
"7891317445300","Algestona Acetofenida 150mg/ml + Enantato de Estradiol 10mg/ml 1 ampola Eurofarma Genérico","","15,48","",""
"7891317445737","Trok-N Creme Dermatológico 30g","37,69","37,79","",""
"7891317445744","Trok-N Pomada Dermatológica 10g","37,69","38,19","",""
"7891317446031","Cloridrato de Sertralina 50mg 30 comprimidos Eurofarma Genérico","","12,09","",""
"7891317446659","Risperidona 3mg Eurofarma 30 Comprimidos Revestidos","40,47","11,59","",""
"7891317446772","Cloridrato de Ciclobenzaprina 10mg Eurofarma 15 Comprimidos Revestidos","10,49","17,39","",""
"7891317446819","Cloridrato de Ciclobenzaprina 5mg Eurofarma 15 Comprimidos Revestidos","7,69","","",""
"7891317446963","Cloridrato de Sertralina 100mg 30 Comprimidos Eurofarma Genérico","","53,60","",""
"7891317448653","Risperidona 1mg Eurofarma 30 Comprimidos Revestidos","13,43","7,55","",""
"7891317448677","Risperidona 2mg Eurofarma 30 Comprimidos Revestidos","33,09","16,49","",""
"7891317448714","Riss 1mg 30 Comprimidos","49,59","49,59","",""
"7891317448745","Riss 2mg 30 Comprimidos","53,59","51,79","",""
"7891317448783","Riss 3mg 30 Comprimidos Revestidos","53,59","52,99","",""
"7891317448936","Desogestrel 150mcg + Etinilestradiol 20mcg Eurofarma 21 Comprimidos","13,59","13,89","",""
"7891317448943","Desogestrel 150mcg + Etinilestradiol 30mcg Eurofarma 21 Comprimidos","15,69","15,69","",""
"7891317451035","Atenolol 50mg + Clortalidona 12,5mg Eurofarma 30 Comprimidos","14,09","14,09","",""
"7891317451400","Zart H 100mg + 25mg 30 Comprimidos Revestidos","70,09","86,99","",""
"7891317451417","Zart H 50mg + 12,5mg 30 Comprimidos Revestidos","40,89","49,19","",""
"7891317451752","Astro 1.500mg Suspensão Oral 37,5ml","68,39","71,99","",""
"7891317452230","Cilostazol 100mg Eurofarma 60 Comprimidos","35,59","34,79","",""
"7891317452650","Trok G Creme 30g","26,39","30,79","",""
"7891317452933","Trok G Pomada 30g","27,49","30,79","",""
"7891317452964","Mesilato Doxazosina 2mg Eurofarma 30 Comprimidos","12,29","13,39","",""
"7891317452971","Domperidona 1mg/ml Eurofarma Suspensão Oral 100ml +  Seringa Dosadora","20,09","21,09","",""
"7891317452995","Domperidona 10mg Eurofarma 30 Comprimidos","6,69","6,59","",""
"7891317453008","Domperidona 10mg Eurofarma 60 Comprimidos","11,69","15,99","",""
"7891317455040","Domperix 10mg 30 Comprimidos","28,09","27,89","",""
"7891317455569","Duomo 2mg 30 Comprimidos","37,79","38,19","",""
"7891317457211","Zina 5mg 10 Comprimidos","44,55","51,79","",""
"7891317457266","Dicloridrato de Levocetirizina 5mg Eurofarma 10 Comprimidos Revestidos","20,00","31,79","",""
"7891317458867","Letrozol 2,5mg Eurofarma 30 Comprimidos Revestidos","244,99","518,98","",""
"7891317460495","Noex 64mcg Suspensão em Spray Nasal120 Doses","61,39","69,99","",""
"7891317460518","Noex 50mcg Suspensão em Spray Nasal 200 Doses","67,39","69,99","",""
"7891317460532","Noex 32mcg Suspensão em Spray Nasal 120 Doses","39,09","38,39","",""
"7891317461089","Amoxicilina 875mg + Clavulanato 125mg Eurofarma 20 Comprimidos","67,99","114,99","",""
"7891317463076","Cloridrato de Venlafaxina 150mg Eurofarma 30 Comprimidos","64,39","64,39","",""
"7891317464004","Noex 100mcg Suspensão em Spray Nasal 100 Doses","69,39","72,99","",""
"7891317464523","Venlafaxina 37,5mg Eurofarma 30 Cápsulas","21,59","24,39","",""
"7891317465032","Tâmisa 20 75mcg + 20mcg 63 Comprimidos","76,09","79,49","",""
"7891317465049","Tâmisa 20 75mcg + 20mcg 21 Comprimidos","33,09","33,99","",""
"7891317465346","Venlaxin 37,5mg 30 Cápsulas","42,19","42,79","",""
"7891317465643","Triancinolona Acetonida 1mg/g Eurofarma Bisnaga 10g","10,09","11,49","",""
"7891317465650","Selene 0,035mg + 2mg 63 Comprimidos Revestidos","55,48","56,99","",""
"7891317465667","Selene 0,035mg + 2mg 21 Comprimidos Revestidos","29,89","31,19","",""
"7891317469238","Sinot Clav 400mg + 57mg Suspensão 70ml","71,29","74,49","",""
"7891317469283","Amoxicilina 80mg + Clavulanato 11,4mg Eurofarma Suspensão Oral 70ml","41,89","","",""
"7891317472009","Citalopram 20mg Eurofarma 30 Comprimidos Revestidos","19,19","","",""
"7891317472054","Heimer 10mg 30 Comprimidos Revestidos","55,99","59,39","",""
"7891317472061","Heimer 10mg 60 Comprimidos Revestidos","73,69","78,49","",""
"7891317472122","Cloridrato de Memantina 10mg Eurofarma 30 Comprimidos Revestidos","18,39","17,39","",""
"7891317472337","Venlaxin 150mg 30 Cápsulas","136,29","141,98","",""
"7891317472375","Venlaxin 75mg 30 Cápsulas de Liberação Controlada","97,79","102,99","",""
"7891317473648","Lamotrigina 25mg Eurofarma 30 Comprimidos","12,09","17,39","",""
"7891317473679","Lamotrigina 50mg Eurofarma 30 Comprimidos","11,63","12,29","",""
"7891317473709","Lamotrigina 100mg Eurofarma 30 Comprimidos","19,19","19,99","",""
"7891317475222","Síbus 15mg 60 Cápsulas Gelatinosas Duras","91,69","93,49","",""
"7891317476410","Preni 3mg/ml Solução Oral 120ml + Seringa Dosadora","43,05","51,79","",""
"7891317476465","Oxalato de Escitalopram 10mg Eurofarma 30 Comprimidos Revestidos","20,09","33,19","",""
"7891317476526","Oxalato de Escitalopram 20mg Eurofarma 30 Comprimidos","37,39","41,80","",""
"7891317476588","Esc 10mg 30 Comprimidos Revestidos","75,09","74,49","",""
"7891317476649","Esc 20mg 30 Comprimidos Revestidos","127,59","140,49","",""
"7891317476663","Esc 10mg 60 Comprimidos Revestidos","104,09","108,49","",""
"7891317477172","Piemonte 5mg 30 Comprimidos Mastigável","61,09","64,19","",""
"7891317477202","Piemonte 4mg 30 Comprimidos Mastigável","62,09","64,19","",""
"7891317477271","Montelucaste de Sódio 5mg Eurofarma 30 Comprimidos Mastigável","32,70","26,79","",""
"7891317477301","Montelucaste de Sódio 4mg Eurofarma 30 Comprimidos Mastigável","38,49","36,99","",""
"7891317477592","Citrato de Sildenafila 50mg Eurofarma 4 Comprimidos Revestidos","8,99","15,69","",""
"7891317478766","Dicloridrato de Betaistina 16mg Eurofarma 30 Comprimidos","9,14","13,99","",""
"7891317478810","Dicloridrato de Betaistina 24mg Eurofarma 30 Comprimidos","17,69","16,19","",""
